autonomy,competence,relatedness,pleasure,interest,importance,situation_requires,anxiety_guilt_avoidance,another_wants,Date,User
27,25,22,0,0,32,36,1,7,2019-08-26T14:08:51Z,Moti_P17
24,27,22,0,0,24,35,0,17,2019-08-27T06:58:40Z,Moti_P17
35,31,26,20,3,37,16,3,0,2019-08-27T08:25:15Z,Moti_P17
31,27,21,23,31,31,21,0,0,2019-08-27T09:50:36Z,Moti_P17
31,30,27,7,2,25,20,0,12,2019-08-27T12:38:41Z,Moti_P17
34,25,22,3,6,17,26,12,33,2019-08-28T07:56:58Z,Moti_P17
33,35,23,8,12,31,23,3,9,2019-08-28T10:32:56Z,Moti_P17
33,29,25,16,21,29,4,0,0,2019-08-28T11:37:42Z,Moti_P17
19,32,21,0,0,10,29,0,21,2019-08-28T14:06:32Z,Moti_P17
33,25,23,3,2,31,32,35,22,2019-08-29T06:01:18Z,Moti_P17
23,23,19,0,3,23,25,0,24,2019-08-29T08:21:47Z,Moti_P17
25,26,20,0,0,28,27,0,25,2019-08-29T10:08:07Z,Moti_P17
26,9,19,0,0,25,39,12,22,2019-08-29T11:10:07Z,Moti_P17
29,22,25,0,0,23,24,2,5,2019-08-29T11:55:34Z,Moti_P17
34,27,24,3,1,32,32,0,31,2019-08-29T13:14:24Z,Moti_P17
28,23,19,14,17,22,13,0,0,2019-08-29T14:28:15Z,Moti_P17
19,16,25,0,0,12,10,3,37,2019-08-30T06:57:53Z,Moti_P17
25,24,22,0,0,8,27,0,23,2019-08-30T08:22:22Z,Moti_P17
24,24,18,0,0,19,37,3,21,2019-08-30T10:55:07Z,Moti_P17
26,15,19,2,8,21,29,3,22,2019-08-30T12:14:32Z,Moti_P17
31,26,23,0,4,35,32,2,26,2019-08-30T13:51:22Z,Moti_P17
27,33,20,0,0,26,24,0,23,2019-08-31T07:01:20Z,Moti_P17
26,25,25,4,15,20,8,0,0,2019-08-31T09:19:51Z,Moti_P17
35,32,22,23,30,26,24,0,3,2019-08-31T11:48:24Z,Moti_P17
32,24,21,29,33,35,2,2,0,2019-08-31T15:21:23Z,Moti_P17
23,20,18,0,0,0,23,0,31,2019-09-01T08:36:25Z,Moti_P17
31,31,17,6,6,29,25,1,0,2019-09-01T12:24:42Z,Moti_P17
26,22,25,14,32,27,7,4,0,2019-09-01T13:18:24Z,Moti_P17
25,24,24,3,0,36,25,0,0,2019-09-01T13:27:34Z,Moti_P17
28,26,25,21,2,40,28,0,0,2019-09-01T15:24:58Z,Moti_P17
30,28,22,13,21,32,43,0,0,2019-09-02T08:24:06Z,Moti_P17
37,36,23,6,0,35,33,2,3,2019-09-02T11:41:55Z,Moti_P17
31,22,25,13,28,28,22,0,19,2019-09-02T12:21:25Z,Moti_P17
34,28,25,0,0,29,28,0,23,2019-09-02T13:49:09Z,Moti_P17
32,24,26,21,13,41,25,0,0,2019-09-03T06:53:47Z,Moti_P17
23,23,23,7,18,21,15,0,9,2019-09-03T12:02:46Z,Moti_P17
23,24,21,9,16,15,0,1,0,2019-09-03T14:51:08Z,Moti_P17
30,29,24,7,16,22,35,4,5,2019-09-04T06:57:28Z,Moti_P17
28,33,19,9,13,24,28,5,17,2019-09-04T08:11:31Z,Moti_P17
34,29,27,4,8,30,30,21,15,2019-09-04T09:15:39Z,Moti_P17
36,25,24,25,0,31,10,0,0,2019-09-04T10:12:02Z,Moti_P17
35,33,23,19,0,28,19,0,0,2019-09-04T11:44:14Z,Moti_P17
29,30,26,6,0,23,27,0,14,2019-09-04T14:42:02Z,Moti_P17
37,29,21,19,22,32,28,5,2,2019-09-05T06:35:44Z,Moti_P17
33,21,25,2,19,33,32,7,25,2019-09-05T10:26:50Z,Moti_P17
31,34,23,0,0,12,30,10,28,2019-09-05T11:47:28Z,Moti_P17
24,24,20,0,0,19,27,0,33,2019-09-05T14:17:27Z,Moti_P17
27,25,22,10,23,29,13,0,0,2019-09-06T06:15:49Z,Moti_P17
23,23,19,3,0,13,10,11,37,2019-09-06T08:25:03Z,Moti_P17
25,22,21,10,17,19,8,2,5,2019-09-06T12:48:16Z,Moti_P17
28,30,17,2,0,32,33,12,14,2019-09-06T13:11:52Z,Moti_P17
27,27,27,18,18,33,33,14,4,2019-09-06T14:06:27Z,Moti_P17
17,18,24,0,0,7,37,0,31,2019-09-07T09:34:03Z,Moti_P17
30,29,18,0,0,11,26,2,32,2019-09-07T13:38:12Z,Moti_P17
28,25,17,0,0,29,28,0,32,2019-09-07T14:43:29Z,Moti_P17
26,27,22,0,0,22,27,0,27,2019-09-08T09:05:02Z,Moti_P17
26,27,25,1,3,13,10,2,36,2019-09-08T09:56:01Z,Moti_P17
19,29,18,0,0,4,30,1,29,2019-09-08T11:27:12Z,Moti_P17
22,24,20,0,0,0,26,1,33,2019-09-08T11:54:16Z,Moti_P17
27,23,15,0,0,19,33,3,14,2019-09-08T13:25:54Z,Moti_P17
29,21,22,2,0,26,23,7,0,2019-09-08T14:51:23Z,Moti_P17
34,29,21,24,32,32,29,0,2,2019-09-09T07:24:41Z,Moti_P17
34,27,24,25,26,35,20,0,3,2019-09-09T08:54:40Z,Moti_P17
28,25,23,0,12,24,22,4,32,2019-09-09T10:20:07Z,Moti_P17
28,30,23,3,18,34,26,3,18,2019-09-09T12:29:22Z,Moti_P17
32,28,22,0,0,19,23,0,36,2019-09-09T14:15:03Z,Moti_P17
31,27,18,2,0,40,32,0,0,2019-09-10T06:16:36Z,Moti_P17
32,25,18,17,20,35,34,0,9,2019-09-10T09:37:31Z,Moti_P17
30,25,20,6,2,27,27,2,21,2019-09-10T11:08:24Z,Moti_P17
35,36,19,11,0,37,32,4,0,2019-09-11T06:46:47Z,Moti_P17
34,23,27,5,10,26,26,0,12,2019-09-11T09:34:25Z,Moti_P17
24,23,20,2,1,22,28,8,24,2019-09-11T11:05:35Z,Moti_P17
30,40,25,20,20,32,30,0,16,2019-09-11T12:16:04Z,Moti_P17
30,29,27,3,27,15,4,0,0,2019-09-11T14:24:45Z,Moti_P17
30,30,23,14,2,37,10,2,0,2019-09-12T06:21:13Z,Moti_P17
30,30,21,6,0,20,28,5,18,2019-09-12T08:59:28Z,Moti_P17
32,20,23,26,26,32,24,1,3,2019-09-12T10:19:45Z,Moti_P17
32,30,25,14,25,32,8,20,0,2019-09-12T11:17:18Z,Moti_P17
33,26,27,21,26,30,22,2,0,2019-09-12T12:55:06Z,Moti_P17
36,30,28,24,30,29,28,7,4,2019-09-13T07:03:44Z,Moti_P17
34,28,23,30,31,26,27,11,15,2019-09-13T10:51:44Z,Moti_P17
31,26,26,27,31,25,24,8,2,2019-09-13T11:28:50Z,Moti_P17
25,23,23,0,0,4,21,0,33,2019-09-13T12:59:55Z,Moti_P17
31,26,27,23,27,31,35,9,12,2019-09-14T10:20:21Z,Moti_P17
30,28,19,20,27,37,30,21,6,2019-09-14T11:48:28Z,Moti_P17
35,30,20,2,0,28,20,2,3,2019-09-14T13:33:15Z,Moti_P17
31,27,26,15,31,28,6,0,0,2019-09-14T14:06:58Z,Moti_P17
31,22,24,7,23,29,38,6,10,2019-09-14T14:50:49Z,Moti_P17
25,24,22,12,0,26,32,0,0,2019-09-15T07:28:06Z,Moti_P17
34,31,26,24,27,34,29,2,4,2019-09-15T10:49:08Z,Moti_P17
28,26,23,18,0,14,30,0,15,2019-09-15T12:34:14Z,Moti_P17
30,29,26,0,0,28,33,0,27,2019-09-15T14:56:35Z,Moti_P17
32,28,23,19,24,32,35,22,10,2019-09-16T06:16:04Z,Moti_P17
25,23,23,14,23,27,26,7,4,2019-09-16T08:59:05Z,Moti_P17
31,19,26,23,28,34,24,5,3,2019-09-16T11:26:51Z,Moti_P17
32,34,26,1,18,28,25,0,7,2019-09-16T12:41:19Z,Moti_P17
30,30,23,0,0,24,35,0,22,2019-09-17T06:54:23Z,Moti_P17
24,26,19,0,0,0,38,4,22,2019-09-17T08:12:20Z,Moti_P17
27,34,22,0,0,7,41,0,9,2019-09-17T09:42:06Z,Moti_P17
29,29,21,0,0,21,44,0,21,2019-09-17T11:21:36Z,Moti_P17
24,28,20,0,0,0,17,0,36,2019-09-17T12:27:35Z,Moti_P17
34,32,21,15,26,27,21,2,0,2019-09-17T14:29:43Z,Moti_P17
31,27,23,20,27,22,24,0,0,2019-09-18T06:45:13Z,Moti_P17
29,23,23,12,20,30,35,3,16,2019-09-18T08:16:26Z,Moti_P17
31,22,27,10,24,29,35,8,25,2019-09-18T09:19:29Z,Moti_P17
33,31,21,5,15,28,33,4,24,2019-09-18T11:48:25Z,Moti_P17
33,30,22,25,19,20,19,0,0,2019-09-18T14:11:11Z,Moti_P17
22,28,20,1,0,20,37,0,25,2019-09-19T06:33:21Z,Moti_P17
24,25,19,0,0,20,31,7,31,2019-09-19T08:38:22Z,Moti_P17
27,28,25,37,0,0,17,5,0,2019-09-19T10:32:45Z,Moti_P17
24,23,15,0,0,13,40,0,21,2019-09-19T12:10:42Z,Moti_P17
28,23,23,4,0,15,35,0,26,2019-09-19T12:46:46Z,Moti_P17
29,19,12,0,0,29,18,2,0,2019-09-19T14:32:35Z,Moti_P17
31,31,26,6,14,20,11,0,0,2019-09-20T06:21:09Z,Moti_P17
20,25,23,0,0,14,36,2,38,2019-09-20T08:21:19Z,Moti_P17
21,32,18,0,0,23,38,6,19,2019-09-20T10:19:00Z,Moti_P17
32,29,24,4,1,30,22,2,0,2019-09-20T12:01:53Z,Moti_P17
28,34,26,17,0,32,30,0,6,2019-09-20T13:05:56Z,Moti_P17
28,24,26,13,8,3,10,0,0,2019-09-20T15:06:05Z,Moti_P17
27,30,24,2,0,24,35,25,27,2019-09-21T07:14:24Z,Moti_P17
25,27,23,0,0,17,26,0,32,2019-09-21T09:17:08Z,Moti_P17
26,19,25,19,18,24,9,19,0,2019-09-21T10:23:25Z,Moti_P17
38,34,23,13,34,38,33,5,16,2019-09-21T14:06:30Z,Moti_P17
24,24,19,12,0,2,30,0,20,2019-09-21T15:32:44Z,Moti_P17
29,29,24,2,8,21,28,9,8,2019-09-22T11:38:22Z,Moti_P17
32,32,22,19,2,39,25,0,0,2019-09-22T13:01:40Z,Moti_P17
33,25,18,20,28,36,30,2,5,2019-09-22T13:53:46Z,Moti_P17
30,24,25,20,0,39,26,0,0,2019-09-22T14:36:30Z,Moti_P17
33,33,25,25,34,32,26,3,2,2019-09-23T06:06:42Z,Moti_P17
29,31,24,20,24,32,37,0,0,2019-09-23T08:23:24Z,Moti_P17
20,28,23,33,0,0,7,10,0,2019-09-23T09:27:56Z,Moti_P17
29,28,26,4,15,25,25,0,30,2019-09-23T12:22:51Z,Moti_P17
27,27,20,0,0,25,27,0,27,2019-09-23T14:02:47Z,Moti_P17
35,32,26,29,18,40,31,2,0,2019-09-24T06:59:43Z,Moti_P17
35,31,25,23,31,33,35,2,20,2019-09-24T08:14:47Z,Moti_P17
31,22,26,32,28,35,25,32,14,2019-09-24T10:27:03Z,Moti_P17
35,38,25,19,17,30,28,0,18,2019-09-24T11:24:35Z,Moti_P17
32,34,25,3,0,31,33,0,20,2019-09-24T12:39:19Z,Moti_P17
34,25,25,0,0,26,30,34,28,2019-09-24T14:21:57Z,Moti_P17
30,28,22,0,0,33,30,4,0,2019-09-25T06:33:25Z,Moti_P17
30,32,25,4,0,28,26,0,11,2019-09-25T07:55:30Z,Moti_P17
33,28,30,24,34,30,18,2,3,2019-09-25T11:33:08Z,Moti_P17
33,28,25,17,18,27,13,0,9,2019-09-25T12:31:11Z,Moti_P17
0,22,24,0,5,29,23,30,30,2019-09-26T08:26:19Z,Moti_P17
33,28,19,3,0,24,27,2,8,2019-09-26T10:17:26Z,Moti_P17
28,17,14,2,5,24,35,10,8,2019-09-26T10:59:37Z,Moti_P17
21,23,19,10,0,8,14,1,7,2019-09-26T12:00:59Z,Moti_P17
32,31,21,24,34,30,25,3,0,2019-09-26T13:07:39Z,Moti_P17
34,35,25,32,34,35,31,0,8,2019-09-27T07:03:08Z,Moti_P17
32,27,29,29,32,39,34,2,3,2019-09-27T09:28:59Z,Moti_P17
34,26,26,23,9,39,18,2,0,2019-09-27T11:52:27Z,Moti_P17
29,25,25,15,0,31,24,5,0,2019-09-27T13:33:34Z,Moti_P17
26,24,20,0,0,7,29,0,35,2019-09-27T14:48:44Z,Moti_P17
25,27,24,0,0,25,31,0,23,2019-09-28T07:30:09Z,Moti_P17
29,27,23,15,18,33,30,2,11,2019-09-28T10:31:03Z,Moti_P17
27,31,20,0,0,12,36,23,19,2019-09-28T11:52:52Z,Moti_P17
28,30,24,0,0,21,17,0,23,2019-09-28T13:02:20Z,Moti_P17
25,28,24,4,2,25,23,0,32,2019-09-28T14:57:43Z,Moti_P17
23,21,25,6,0,27,28,0,31,2019-09-29T07:33:27Z,Moti_P17
31,25,31,21,23,33,29,2,17,2019-09-29T10:00:37Z,Moti_P17
28,27,22,17,0,21,25,4,5,2019-09-29T10:07:28Z,Moti_P17
29,23,24,14,19,24,40,9,14,2019-09-29T11:45:35Z,Moti_P17
29,26,22,23,3,41,27,3,0,2019-09-29T13:00:48Z,Moti_P17
33,29,28,13,0,36,31,6,0,2019-09-29T13:53:18Z,Moti_P17
26,23,20,18,35,26,28,14,5,2019-09-30T07:35:29Z,Moti_P17
30,30,21,18,17,29,27,4,16,2019-09-30T09:07:21Z,Moti_P17
21,22,21,6,13,12,3,10,1,2019-09-30T10:42:57Z,Moti_P17
20,29,21,0,0,25,33,2,28,2019-09-30T14:51:13Z,Moti_P17
32,31,28,18,27,26,37,0,13,2019-10-01T06:49:31Z,Moti_P17
35,26,23,25,0,39,29,1,0,2019-10-01T08:41:19Z,Moti_P17
32,27,20,35,19,26,27,2,6,2019-10-01T13:20:05Z,Moti_P17
31,24,22,2,0,14,13,0,0,2019-10-01T14:57:59Z,Moti_P17
26,24,21,7,2,32,40,3,15,2019-10-02T06:56:13Z,Moti_P17
31,34,29,25,34,35,17,0,0,2019-10-02T08:14:04Z,Moti_P17
32,22,23,17,18,32,36,0,5,2019-10-02T09:20:52Z,Moti_P17
33,33,27,3,30,39,36,34,13,2019-10-02T11:06:12Z,Moti_P17
29,24,15,2,18,32,30,4,22,2019-10-03T06:46:52Z,Moti_P17
29,32,30,3,7,32,30,12,19,2019-10-03T08:52:00Z,Moti_P17
29,8,20,0,21,21,30,6,15,2019-10-03T10:52:25Z,Moti_P17
35,37,23,25,0,0,3,0,0,2019-10-03T14:44:18Z,Moti_P17
34,36,29,4,29,35,22,3,0,2019-10-04T07:43:45Z,Moti_P17
38,27,32,20,40,35,15,2,0,2019-10-04T09:16:32Z,Moti_P17
26,23,23,17,32,35,20,26,0,2019-10-04T12:25:15Z,Moti_P17
25,22,18,18,10,17,0,4,0,2019-10-04T13:06:32Z,Moti_P17
30,22,21,0,0,21,17,2,22,2019-10-04T14:35:38Z,Moti_P17
31,31,15,4,0,24,37,4,27,2019-10-05T07:45:26Z,Moti_P17
35,28,24,30,33,28,9,0,0,2019-10-05T09:17:12Z,Moti_P17
32,35,19,34,0,35,26,0,0,2019-10-05T10:59:34Z,Moti_P17
32,35,30,26,33,34,17,8,1,2019-10-05T12:05:38Z,Moti_P17
31,25,21,10,24,37,25,4,0,2019-10-05T12:55:08Z,Moti_P17
35,21,25,16,25,31,33,5,2,2019-10-05T14:31:14Z,Moti_P17
24,24,22,0,0,9,20,3,26,2019-10-06T07:03:38Z,Moti_P17
18,22,20,2,0,7,8,1,19,2019-10-06T10:14:55Z,Moti_P17
36,30,16,2,0,20,32,4,2,2019-10-06T12:23:10Z,Moti_P17
32,26,22,29,32,30,28,5,2,2019-10-06T14:08:18Z,Moti_P17
29,28,27,23,0,28,27,4,0,2019-10-06T14:57:46Z,Moti_P17
31,27,24,23,35,28,10,2,0,2019-10-07T06:32:44Z,Moti_P17
28,26,20,4,25,33,33,25,20,2019-10-07T09:35:41Z,Moti_P17
27,26,24,0,5,21,22,4,20,2019-10-07T11:52:30Z,Moti_P17
26,23,19,4,2,25,26,13,4,2019-10-07T13:20:31Z,Moti_P17
34,29,21,0,0,16,31,0,16,2019-10-07T14:55:32Z,Moti_P17
26,26,17,0,0,23,30,22,20,2019-10-08T06:28:31Z,Moti_P17
26,26,19,0,0,19,32,5,24,2019-10-08T09:02:50Z,Moti_P17
26,33,18,0,0,19,34,0,26,2019-10-08T11:07:11Z,Moti_P17
21,25,17,0,0,18,41,8,23,2019-10-08T12:24:27Z,Moti_P17
23,23,24,3,2,21,23,4,23,2019-10-08T14:51:44Z,Moti_P17
35,23,20,8,14,30,37,9,16,2019-10-09T06:37:51Z,Moti_P17
32,28,26,17,15,35,38,11,10,2019-10-09T09:42:31Z,Moti_P17
25,22,21,0,8,16,21,4,29,2019-10-09T09:54:14Z,Moti_P17
24,26,18,3,0,21,23,4,18,2019-10-09T13:41:16Z,Moti_P17
28,25,22,2,0,19,38,0,9,2019-10-10T06:05:55Z,Moti_P17
26,23,19,0,0,14,22,2,23,2019-10-10T07:56:18Z,Moti_P17
32,28,22,9,0,31,38,6,0,2019-10-10T09:40:03Z,Moti_P17
28,26,21,0,0,9,37,5,23,2019-10-10T12:14:53Z,Moti_P17
30,29,24,10,5,21,18,0,4,2019-10-10T14:52:34Z,Moti_P17
28,26,25,6,16,31,24,2,27,2019-10-11T07:11:24Z,Moti_P17
36,32,26,20,31,22,26,5,13,2019-10-11T10:55:30Z,Moti_P17
39,31,25,18,2,0,4,0,0,2019-10-11T12:19:50Z,Moti_P17
24,22,25,14,22,27,13,2,0,2019-10-11T12:44:36Z,Moti_P17
35,31,19,0,0,20,26,0,32,2019-10-11T14:52:35Z,Moti_P17
36,29,25,37,44,32,25,2,0,2019-10-12T08:49:43Z,Moti_P17
27,21,17,0,0,24,24,4,28,2019-10-12T09:21:53Z,Moti_P17
31,24,23,20,16,22,21,1,9,2019-10-12T11:14:26Z,Moti_P17
35,32,24,14,0,21,27,2,25,2019-10-12T12:37:08Z,Moti_P17
30,21,25,16,4,32,24,2,0,2019-10-12T15:35:29Z,Moti_P17
34,28,24,13,10,37,27,0,15,2019-10-13T08:02:01Z,Moti_P17
32,27,25,20,16,32,20,23,1,2019-10-13T09:20:06Z,Moti_P17
27,34,19,3,0,10,24,1,31,2019-10-13T10:52:35Z,Moti_P17
21,24,22,2,0,21,26,0,30,2019-10-13T11:56:51Z,Moti_P17
26,21,19,9,12,24,40,5,16,2019-10-13T12:55:06Z,Moti_P17
30,23,26,10,13,25,35,2,17,2019-10-13T15:09:07Z,Moti_P17
21,20,24,0,0,18,18,17,36,2019-10-14T06:59:54Z,Moti_P17
27,25,26,7,7,14,24,21,22,2019-10-14T09:30:04Z,Moti_P17
33,28,28,23,31,28,25,4,8,2019-10-14T11:55:19Z,Moti_P17
37,34,23,24,36,29,34,10,13,2019-10-14T14:28:42Z,Moti_P17
33,25,24,12,5,32,25,2,0,2019-10-15T06:57:18Z,Moti_P17
31,30,30,8,18,19,17,0,20,2019-10-15T10:37:28Z,Moti_P17
31,29,26,19,30,32,22,2,0,2019-10-15T11:26:03Z,Moti_P17
31,32,27,24,34,28,16,2,6,2019-10-15T14:44:18Z,Moti_P17
24,20,20,0,4,13,28,3,16,2019-10-16T11:02:16Z,Moti_P17
34,32,26,23,17,33,31,6,4,2019-10-16T12:17:01Z,Moti_P17
41,29,24,21,8,0,0,0,0,2019-10-16T12:45:09Z,Moti_P17
29,25,28,16,21,27,19,27,8,2019-10-16T14:40:03Z,Moti_P17
28,21,23,15,2,28,21,4,0,2019-10-17T06:51:50Z,Moti_P17
32,27,24,40,2,24,22,9,0,2019-10-17T09:37:58Z,Moti_P17
18,23,19,0,2,20,29,6,24,2019-10-17T10:50:24Z,Moti_P17
25,29,22,0,5,27,33,5,20,2019-10-17T12:08:44Z,Moti_P17
24,29,25,3,0,21,27,2,25,2019-10-17T13:20:34Z,Moti_P17
23,29,24,11,18,15,8,2,15,2019-10-18T07:11:20Z,Moti_P17
35,31,27,29,34,27,31,2,2,2019-10-18T09:31:30Z,Moti_P17
38,34,28,18,28,29,32,1,4,2019-10-18T10:37:57Z,Moti_P17
24,34,23,17,30,33,20,5,8,2019-10-18T13:49:21Z,Moti_P17
30,28,24,0,0,26,28,2,29,2019-10-18T14:48:03Z,Moti_P17
37,35,18,4,0,30,30,3,21,2019-10-19T08:14:02Z,Moti_P17
27,23,24,13,43,24,34,1,2,2019-10-19T09:09:51Z,Moti_P17
32,27,20,7,4,36,39,2,0,2019-10-19T11:23:01Z,Moti_P17
30,32,33,0,0,15,30,2,33,2019-10-19T13:01:14Z,Moti_P17
38,31,27,19,2,41,20,3,0,2019-10-19T14:20:30Z,Moti_P17
26,18,24,0,4,16,13,2,0,2019-10-20T07:24:57Z,Moti_P17
28,27,27,2,15,12,25,9,2,2019-10-20T08:56:02Z,Moti_P17
32,24,21,1,13,33,35,2,1,2019-10-20T10:09:16Z,Moti_P17
29,23,23,3,6,23,29,2,3,2019-10-20T10:55:00Z,Moti_P17
27,24,20,1,0,21,21,4,27,2019-10-20T13:11:21Z,Moti_P17
27,29,22,1,0,20,29,21,33,2019-10-20T13:54:25Z,Moti_P17
39,40,25,22,18,39,27,5,0,2019-10-21T06:25:58Z,Moti_P17
30,31,26,22,28,26,16,28,5,2019-10-21T08:05:52Z,Moti_P17
29,27,25,3,0,24,38,15,20,2019-10-21T09:17:56Z,Moti_P17
28,23,24,17,14,29,10,4,0,2019-10-21T10:01:32Z,Moti_P17
33,28,24,13,15,25,6,9,0,2019-10-21T11:11:26Z,Moti_P17
27,24,23,7,15,14,6,2,0,2019-10-21T12:41:24Z,Moti_P17
31,28,26,2,7,21,16,6,7,2019-10-21T14:54:46Z,Moti_P17
30,23,28,11,17,30,22,14,27,2019-10-22T07:56:42Z,Moti_P17
35,25,20,16,21,19,21,3,2,2019-10-22T09:14:51Z,Moti_P17
31,29,20,0,5,24,31,12,36,2019-10-22T11:20:57Z,Moti_P17
24,26,22,4,0,15,23,11,31,2019-10-22T13:06:14Z,Moti_P17
30,27,24,10,18,19,8,5,0,2019-10-22T14:51:09Z,Moti_P17
31,32,26,0,0,37,28,14,0,2019-10-23T06:16:28Z,Moti_P17
33,31,26,33,40,28,32,0,16,2019-10-23T08:04:49Z,Moti_P17
30,35,21,20,22,34,30,10,19,2019-10-23T09:14:02Z,Moti_P17
29,24,23,27,23,26,31,16,24,2019-10-23T09:51:34Z,Moti_P17
23,29,25,12,10,17,21,8,10,2019-10-23T14:53:22Z,Moti_P17
35,34,26,20,22,22,30,13,12,2019-10-24T07:00:27Z,Moti_P17
24,24,21,0,3,13,24,7,32,2019-10-24T09:31:40Z,Moti_P17
22,27,23,10,18,22,28,16,23,2019-10-24T11:06:13Z,Moti_P17
27,26,29,25,20,28,25,4,22,2019-10-24T13:17:49Z,Moti_P17
31,30,23,10,0,24,31,0,20,2019-10-24T14:08:25Z,Moti_P17
27,23,24,11,19,40,27,14,0,2019-10-25T07:21:50Z,Moti_P17
25,21,21,0,0,24,30,15,23,2019-10-25T09:42:35Z,Moti_P17
27,29,21,2,0,25,22,7,24,2019-10-25T11:45:55Z,Moti_P17
34,27,24,13,14,22,14,2,0,2019-10-25T12:59:37Z,Moti_P17
29,22,16,2,4,13,28,33,34,2019-10-26T07:44:53Z,Moti_P17
27,30,27,27,28,38,23,27,0,2019-10-26T09:08:42Z,Moti_P17
31,28,16,0,0,0,43,14,0,2019-10-26T10:47:05Z,Moti_P17
11,28,22,8,0,16,29,19,26,2019-10-26T13:13:47Z,Moti_P17
32,27,25,12,6,29,24,32,28,2019-10-27T08:10:20Z,Moti_P17
31,4,20,9,13,19,3,3,0,2019-10-27T10:32:30Z,Moti_P17
35,24,22,13,2,29,37,2,23,2019-10-27T11:30:58Z,Moti_P17
38,30,24,34,23,24,13,6,8,2019-10-27T13:27:37Z,Moti_P17
29,33,29,16,20,29,7,2,0,2019-10-27T14:11:28Z,Moti_P17
30,20,23,4,18,16,4,5,0,2019-10-27T22:17:35Z,Moti_P17
35,32,28,23,42,33,3,2,0,2019-10-28T14:07:14Z,Moti_P17
30,27,29,24,26,35,18,9,0,2019-10-28T17:35:21Z,Moti_P17
31,23,23,21,36,31,31,0,2,2019-10-28T18:43:54Z,Moti_P17
30,24,29,21,32,41,22,0,1,2019-10-29T14:40:36Z,Moti_P17
30,30,29,24,6,33,32,4,17,2019-10-29T16:46:35Z,Moti_P17
35,34,31,33,31,40,12,0,0,2019-10-29T18:17:26Z,Moti_P17
32,33,32,28,38,35,31,1,0,2019-10-29T19:34:28Z,Moti_P17
34,33,32,20,38,35,34,0,7,2019-10-30T13:37:36Z,Moti_P17
33,28,30,27,30,40,33,3,11,2019-10-30T15:14:47Z,Moti_P17
42,25,24,21,34,34,29,6,6,2019-10-30T17:17:08Z,Moti_P17
28,23,27,14,19,30,31,2,14,2019-10-30T19:11:41Z,Moti_P17
25,19,30,23,26,24,17,21,2,2019-10-31T14:34:11Z,Moti_P17
29,26,26,25,33,31,35,13,9,2019-10-31T17:07:40Z,Moti_P17
25,18,26,25,26,28,27,12,18,2019-10-31T17:53:34Z,Moti_P17
30,26,24,22,30,35,21,9,12,2019-10-31T20:01:03Z,Moti_P17
29,22,27,22,32,30,33,2,2,2019-11-01T14:55:22Z,Moti_P17
28,34,28,10,27,25,35,8,14,2019-11-01T17:09:43Z,Moti_P17
31,34,33,23,31,34,33,9,13,2019-11-01T19:00:02Z,Moti_P17
27,29,32,15,26,26,42,5,17,2019-11-01T20:49:22Z,Moti_P17
24,27,26,4,13,14,9,2,2,2019-11-02T18:09:20Z,Moti_P17
32,26,20,8,1,21,32,8,18,2019-11-03T15:43:13Z,Moti_P17
23,17,27,0,14,23,27,12,31,2019-11-04T11:59:24Z,Moti_P17
28,25,25,12,21,26,28,6,8,2019-11-04T14:16:04Z,Moti_P17
25,30,23,25,0,31,37,22,1,2019-11-05T09:53:05Z,Moti_P17
29,29,29,30,29,33,24,7,2,2019-11-05T11:15:26Z,Moti_P17
25,35,31,35,31,25,22,2,4,2019-11-05T13:33:22Z,Moti_P17
32,31,24,2,0,2,25,10,34,2019-11-06T07:58:08Z,Moti_P17
31,32,29,16,15,22,6,1,0,2019-11-06T09:57:54Z,Moti_P17
38,30,30,31,31,38,36,17,1,2019-11-06T10:33:03Z,Moti_P17
29,24,25,3,2,21,37,2,32,2019-11-06T12:58:33Z,Moti_P17
35,36,28,32,14,27,21,11,5,2019-11-06T14:09:02Z,Moti_P17
32,29,23,19,16,40,31,0,0,2019-11-07T07:57:15Z,Moti_P17
37,34,28,25,32,32,40,8,0,2019-11-07T08:54:15Z,Moti_P17
32,35,29,25,34,35,40,5,2,2019-11-07T10:41:40Z,Moti_P17
33,27,26,0,0,27,47,15,6,2019-11-07T13:24:20Z,Moti_P17
24,30,23,22,23,32,26,2,0,2019-11-08T07:07:31Z,Moti_P17
27,27,24,7,3,29,29,6,30,2019-11-08T13:03:15Z,Moti_P17
32,27,25,18,0,29,22,11,0,2019-11-09T09:08:57Z,Moti_P17
28,35,24,2,2,28,32,0,18,2019-11-09T10:29:04Z,Moti_P17
30,24,25,16,20,26,7,0,0,2019-11-09T12:01:37Z,Moti_P17
27,23,25,23,0,24,23,0,4,2019-11-09T12:36:45Z,Moti_P17
32,29,31,22,27,24,21,8,2,2019-11-09T14:07:52Z,Moti_P17
26,26,22,0,6,23,32,20,0,2019-11-09T15:01:36Z,Moti_P17
22,25,27,25,23,25,22,28,5,2019-11-09T16:00:13Z,Moti_P17
36,30,27,25,31,34,38,0,16,2019-11-10T09:38:36Z,Moti_P17
29,23,20,40,0,21,19,0,0,2019-11-10T11:07:39Z,Moti_P17
33,27,25,33,27,33,24,4,8,2019-11-10T11:30:29Z,Moti_P17
26,26,19,1,0,24,38,14,18,2019-11-10T12:30:53Z,Moti_P17
